Date,apple,bond,vix
2018-06-26,44.722618103027344,2.747999906539917,15.920000076293945
2018-06-27,44.65714645385742,2.697000026702881,17.90999984741211
2018-06-28,44.98208236694336,2.7260000705718994,16.850000381469727
2018-06-29,44.88751220703125,2.7309999465942383,16.09000015258789
2018-07-02,45.389461517333984,2.753000020980835,15.600000381469727
2018-07-05,44.957828521728516,2.740999937057495,14.970000267028809
2018-07-06,45.58103561401367,2.7230000495910645,13.369999885559082
2018-07-09,46.21394348144531,2.752000093460083,12.6899995803833
2018-07-10,46.158164978027344,2.7720000743865967,12.640000343322754
2018-07-11,45.55921173095703,2.740000009536743,13.630000114440918
2018-07-12,46.32305908203125,2.755000114440918,12.579999923706055
2018-07-13,46.39580154418945,2.7269999980926514,12.180000305175781
2018-07-16,46.29396057128906,2.753999948501587,12.829999923706055
2018-07-17,46.42490005493164,2.763000011444092,12.0600004196167
2018-07-18,46.170291900634766,2.7679998874664307,12.100000381469727
2018-07-19,46.52918243408203,2.740000009536743,12.869999885559082
2018-07-20,46.4224853515625,2.7679998874664307,12.859999656677246
2018-07-23,46.46370315551758,2.828000068664551,12.619999885559082
2018-07-24,46.80076599121094,2.818000078201294,12.40999984741211
2018-07-25,47.242103576660156,2.813999891281128,12.289999961853027
2018-07-26,47.094181060791016,2.8580000400543213,12.140000343322754
2018-07-27,46.31093215942383,2.8459999561309814,13.029999732971191
2018-07-30,46.05147171020508,2.8499999046325684,14.260000228881836
2018-07-31,46.143611907958984,2.8480000495910645,12.829999923706055
2018-08-01,48.861934661865234,2.875,13.149999618530273
2018-08-02,50.29020690917969,2.8529999256134033,12.1899995803833
2018-08-03,50.43571090698242,2.815999984741211,11.640000343322754
2018-08-06,50.69759750366211,2.805999994277954,11.270000457763672
2018-08-07,50.222312927246094,2.8410000801086426,10.930000305175781
2018-08-08,50.25626754760742,2.8380000591278076,10.850000381469727
2018-08-09,50.651527404785156,2.812999963760376,11.270000457763672
2018-08-10,50.50064468383789,2.7300000190734863,13.15999984741211
2018-08-13,50.82672119140625,2.746999979019165,14.779999732971191
2018-08-14,51.04087448120117,2.7669999599456787,13.3100004196167
2018-08-15,51.16011047363281,2.7239999771118164,14.640000343322754
2018-08-16,51.909603118896484,2.747999906539917,13.449999809265137
2018-08-17,52.946231842041016,2.752000093460083,12.640000343322754
2018-08-20,52.43034744262695,2.7019999027252197,12.489999771118164
2018-08-21,52.3281364440918,2.7260000705718994,12.859999656677246
2018-08-22,52.33058166503906,2.7060000896453857,12.25
2018-08-23,52.43764877319336,2.7139999866485596,12.40999984741211
2018-08-24,52.60068893432617,2.7239999771118164,11.989999771118164
2018-08-27,53.033836364746094,2.744999885559082,12.15999984741211
2018-08-28,53.46211624145508,2.7739999294281006,12.5
2018-08-29,54.26027297973633,2.7799999713897705,12.25
2018-08-30,54.75912094116211,2.755000114440918,13.529999732971191
2018-08-31,55.39181137084961,2.734999895095825,12.859999656677246
2018-09-04,55.56945037841797,2.7750000953674316,13.15999984741211
2018-09-05,55.20687484741211,2.7699999809265137,13.90999984741211
2018-09-06,54.28947830200195,2.747999906539917,14.649999618530273
2018-09-07,53.851463317871094,2.822999954223633,14.880000114440918
2018-09-10,53.12874221801758,2.828000068664551,14.15999984741211
2018-09-11,54.47199249267578,2.86899995803833,13.220000267028809
2018-09-12,53.795494079589844,2.859999895095825,13.140000343322754
2018-09-13,55.09494400024414,2.865999937057495,12.369999885559082
2018-09-14,54.46955108642578,2.8980000019073486,12.069999694824219
2018-09-17,53.01923751831055,2.9019999504089355,13.680000305175781
2018-09-18,53.10683822631836,2.936000108718872,12.789999961853027
2018-09-19,53.138465881347656,2.9600000381469727,11.75
2018-09-20,53.54241943359375,2.9619998931884766,11.800000190734863
2018-09-21,52.96570587158203,2.9539999961853027,11.680000305175781
2018-09-24,53.727359771728516,2.9590001106262207,12.199999809265137
2018-09-25,54.06803512573242,2.9830000400543213,12.420000076293945
2018-09-26,53.63732147216797,2.9579999446868896,12.890000343322754
2018-09-27,54.73965835571289,2.9600000381469727,12.40999984741211
2018-09-28,54.93190383911133,2.947999954223633,12.119999885559082
2018-10-01,55.30177688598633,2.9600000381469727,12.0
2018-10-02,55.7933235168457,2.944000005722046,12.050000190734863
2018-10-03,56.47225570678711,3.0239999294281006,11.609999656677246
2018-10-04,55.47942352294922,3.053999900817871,14.220000267028809
2018-10-05,54.579044342041016,3.071000099182129,14.819999694824219
2018-10-08,54.45252227783203,3.072999954223633,15.6899995803833
2018-10-09,55.20687484741211,3.056999921798706,15.949999809265137
2018-10-10,52.649349212646484,3.059000015258789,22.959999084472656
2018-10-11,52.184574127197266,2.989000082015991,24.979999542236328
2018-10-12,54.04856872558594,2.99399995803833,21.309999465942383
2018-10-15,52.89269256591797,3.0179998874664307,21.299999237060547
2018-10-16,54.05829620361328,3.0169999599456787,17.6200008392334
